2015,全日本軽量級選手権,18,男子シングルスカル,予選F組,05/22 10:50,2,日本体育大学,01:55.65,03:54.24,05:56.12,07:59.95,4,,
2015,全日本軽量級選手権,18,男子シングルスカル,予選F組,05/22 10:50,3,成蹊大学,01:58.26,03:59.00,05:59.08,08:01.01,1,,
2015,全日本軽量級選手権,18,男子シングルスカル,予選F組,05/22 10:50,4,仙台大学B,01:54.74,03:54.05,05:54.60,08:02.99,2,,
2015,全日本軽量級選手権,18,男子シングルスカル,予選F組,05/22 10:50,5,早稲田大学,02:02.14,04:07.31,06:11.39,08:18.60,3,,
2015,全日本軽量級選手権,18,男子シングルスカル,予選F組,05/22 10:50,0,,,,,,6,,
2015,全日本軽量級選手権,19,男子シングルスカル,予選G組,05/22 11:00,1,トヨタ紡織B,01:48.97,03:39.93,05:33.68,07:25.27,4,→Semi-Final,
2015,全日本軽量級選手権,19,男子シングルスカル,予選G組,05/22 11:00,2,トヨタ紡織D,01:52.69,03:45.65,05:39.79,07:35.51,5,,
2015,全日本軽量級選手権,19,男子シングルスカル,予選G組,05/22 11:00,3,筑波大学,01:53.00,03:46.89,05:45.36,07:38.35,3,,
2015,全日本軽量級選手権,19,男子シングルスカル,予選G組,05/22 11:00,4,富山国際大学A,01:56.87,03:50.65,05:48.97,07:38.83,1,,
2015,全日本軽量級選手権,19,男子シングルスカル,予選G組,05/22 11:00,5,東京医科歯科大学A,01:55.24,03:51.13,05:52.26,07:45.75,2,,
2015,全日本軽量級選手権,19,男子シングルスカル,予選G組,05/22 11:00,0,,,,,,6,,
2015,全日本軽量級選手権,20,男子シングルスカル,予選H組,05/22 11:10,1,中部電力A,01:48.94,03:43.98,05:39.83,07:37.12,5,→Semi-Final,
2015,全日本軽量級選手権,20,男子シングルスカル,予選H組,05/22 11:10,2,愛知東郷ボートクラブ,01:54.17,03:50.91,05:46.79,07:43.93,4,,
2015,全日本軽量級選手権,20,男子シングルスカル,予選H組,05/22 11:10,3,和歌山RC,01:52.36,03:50.20,05:48.81,07:47.11,2,,
2015,全日本軽量級選手権,20,男子シングルスカル,予選H組,05/22 11:10,4,山口大学,01:56.30,04:00.39,06:04.18,08:06.28,1,,
2015,全日本軽量級選手権,20,男子シングルスカル,予選H組,05/22 11:10,5,円山川城崎RC,02:00.16,04:08.40,06:15.71,08:23.54,3,,
2015,全日本軽量級選手権,20,男子シングルスカル,予選H組,05/22 11:10,0,,,,,,6,,
2015,全日本軽量級選手権,21,女子ダブルスカル,予選A組,05/22 11:20,1,筑波大学,01:46.41,03:38.88,05:37.97,07:34.95,4,→Semi-Final,
2015,全日本軽量級選手権,21,女子ダブルスカル,予選A組,05/22 11:20,2,仙台大学,01:52.24,03:49.98,05:56.04,07:57.39,2,,
2015,全日本軽量級選手権,21,女子ダブルスカル,予選A組,05/22 11:20,3,富山国際大学A,01:55.16,03:55.69,06:02.23,08:06.24,5,,
2015,全日本軽量級選手権,21,女子ダブルスカル,予選A組,05/22 11:20,4,学習院大学A,01:56.86,03:57.54,06:07.86,08:12.94,3,,
2015,全日本軽量級選手権,21,女子ダブルスカル,予選A組,05/22 11:20,5,東京医科歯科大学,02:06.45,04:16.16,06:34.69,08:47.50,1,,
2015,全日本軽量級選手権,21,女子ダブルスカル,予選A組,05/22 11:20,0,,,,,,6,,
2015,全日本軽量級選手権,22,女子ダブルスカル,予選B組,05/22 11:28,1,早稲田大学A,01:53.86,03:52.83,05:57.98,07:56.85,4,→Semi-Final,
2015,全日本軽量級選手権,22,女子ダブルスカル,予選B組,05/22 11:28,2,日本体育大学,01:59.94,04:03.56,06:12.20,08:13.53,2,,
2015,全日本軽量級選手権,22,女子ダブルスカル,予選B組,05/22 11:28,3,京都大学A,02:00.67,04:06.55,06:19.57,08:26.03,5,,
2015,全日本軽量級選手権,22,女子ダブルスカル,予選B組,05/22 11:28,4,神戸大学B,02:09.91,04:18.32,06:33.66,08:39.95,3,,
2015,全日本軽量級選手権,22,女子ダブルスカル,予選B組,05/22 11:28,5,学習院大学B,02:12.29,04:26.43,06:43.06,08:52.22,1,,
2015,全日本軽量級選手権,22,女子ダブルスカル,予選B組,05/22 11:28,0,,,,,,6,,
2015,全日本軽量級選手権,23,女子ダブルスカル,予選C組,05/22 11:36,1,富山国際大学B,01:54.01,03:54.13,05:56.32,07:59.91,3,→Semi-Final,
2015,全日本軽量級選手権,23,女子ダブルスカル,予選C組,05/22 11:36,2,早稲田大学B,01:56.51,04:02.88,06:08.91,08:04.62,2,,
2015,全日本軽量級選手権,23,女子ダブルスカル,予選C組,05/22 11:36,3,一橋大学A,01:58.57,04:02.25,06:06.63,08:07.51,1,,
2015,全日本軽量級選手権,23,女子ダブルスカル,予選C組,05/22 11:36,4,慶應義塾大学B,02:01.29,04:07.31,06:13.18,08:14.91,4,,
2015,全日本軽量級選手権,23,女子ダブルスカル,予選C組,05/22 11:36,5,共立女子大学,02:06.34,04:14.95,06:24.15,08:30.33,5,,
2015,全日本軽量級選手権,23,女子ダブルスカル,予選C組,05/22 11:36,0,,,,,,6,,
2015,全日本軽量級選手権,24,女子ダブルスカル,予選D組,05/22 11:44,1,明治大学B,01:50.74,03:48.68,05:46.82,07:51.21,2,→Semi-Final,
2015,全日本軽量級選手権,24,女子ダブルスカル,予選D組,05/22 11:44,2,中部電力,01:53.93,03:52.93,05:50.62,07:55.00,1,,
2015,全日本軽量級選手権,24,女子ダブルスカル,予選D組,05/22 11:44,3,立命館大学,01:59.55,03:59.80,05:59.71,08:06.95,5,,
2015,全日本軽量級選手権,24,女子ダブルスカル,予選D組,05/22 11:44,4,松山大学,01:59.87,04:07.09,06:14.15,08:26.54,4,,
2015,全日本軽量級選手権,24,女子ダブルスカル,予選D組,05/22 11:44,5,一橋大学B,02:04.84,04:13.92,06:25.17,08:40.12,3,,
2015,全日本軽量級選手権,24,女子ダブルスカル,予選D組,05/22 11:44,0,,,,,,6,,
2015,全日本軽量級選手権,25,女子ダブルスカル,予選E組,05/22 11:52,1,明治大学A,01:50.58,03:46.86,05:50.48,07:48.00,4,→Semi-Final,
2015,全日本軽量級選手権,25,女子ダブルスカル,予選E組,05/22 11:52,2,京都大学B,01:56.48,03:59.29,06:05.39,08:06.66,3,,
2015,全日本軽量級選手権,25,女子ダブルスカル,予選E組,05/22 11:52,3,神戸大学A,01:57.54,04:02.77,06:08.74,08:09.23,5,,
2015,全日本軽量級選手権,25,女子ダブルスカル,予選E組,05/22 11:52,4,慶應義塾大学A,01:54.16,03:58.54,06:11.67,08:13.83,2,,
2015,全日本軽量級選手権,25,女子ダブルスカル,予選E組,05/22 11:52,0,,,,,,1,,
2015,全日本軽量級選手権,25,女子ダブルスカル,予選E組,05/22 11:52,0,,,,,,6,,
2015,全日本軽量級選手権,26,女子ダブルスカル,予選F組,05/22 12:00,1,龍谷大学,01:54.67,03:52.17,05:51.74,07:48.91,3,→Semi-Final,
2015,全日本軽量級選手権,26,女子ダブルスカル,予選F組,05/22 12:00,2,立教大学A,01:58.15,03:58.06,06:00.43,08:01.46,4,,
2015,全日本軽量級選手権,26,女子ダブルスカル,予選F組,05/22 12:00,3,今治西高校,02:01.04,04:03.01,06:06.37,08:06.98,2,,
2015,全日本軽量級選手権,26,女子ダブルスカル,予選F組,05/22 12:00,4,立教大学B,02:08.08,04:15.51,06:25.06,08:31.69,5,,
2015,全日本軽量級選手権,26,女子ダブルスカル,予選F組,05/22 12:00,0,,,,,,1,,
2015,全日本軽量級選手権,26,女子ダブルスカル,予選F組,05/22 12:00,0,,,,,,6,,
2015,全日本軽量級選手権,27,男子ダブルスカル,予選A組,05/22 12:08,1,立命館大学,01:40.87,03:27.37,05:18.80,07:06.75,1,→Semi-Final,
2015,全日本軽量級選手権,27,男子ダブルスカル,予選A組,05/22 12:08,2,愛媛大学,01:41.54,03:33.02,05:27.71,07:17.94,3,,
2015,全日本軽量級選手権,27,男子ダブルスカル,予選A組,05/22 12:08,3,茨城大学,01:42.06,03:33.31,05:29.50,07:25.38,4,,
2015,全日本軽量級選手権,27,男子ダブルスカル,予選A組,05/22 12:08,4,岐阜経済大学B,01:45.26,03:42.32,05:39.87,07:35.08,2,,
2015,全日本軽量級選手権,27,男子ダブルスカル,予選A組,05/22 12:08,5,東京医科歯科大学,01:46.10,03:40.51,05:40.42,07:38.41,5,,
2015,全日本軽量級選手権,27,男子ダブルスカル,予選A組,05/22 12:08,0,,,,,,6,,
2015,全日本軽量級選手権,28,男子ダブルスカル,予選B組,05/22 12:16,1,瀬田漕艇クラブ,01:42.11,03:32.67,05:24.53,07:14.64,2,→Semi-Final,
2015,全日本軽量級選手権,28,男子ダブルスカル,予選B組,05/22 12:16,2,中部電力,01:42.29,03:33.58,05:30.14,07:21.41,5,,
2015,全日本軽量級選手権,28,男子ダブルスカル,予選B組,05/22 12:16,3,中央大学B,01:45.05,03:36.50,05:33.05,07:25.67,4,,
2015,全日本軽量級選手権,28,男子ダブルスカル,予選B組,05/22 12:16,4,東海大学B,01:47.36,03:45.11,05:45.51,07:37.68,3,,
2015,全日本軽量級選手権,28,男子ダブルスカル,予選B組,05/22 12:16,0,,,,,,1,,
2015,全日本軽量級選手権,28,男子ダブルスカル,予選B組,05/22 12:16,0,,,,,,6,,
2015,全日本軽量級選手権,29,男子ダブルスカル,予選C組,05/22 12:24,1,今治造船,01:39.84,03:25.13,05:09.72,06:52.52,5,→Semi-Final,
2015,全日本軽量級選手権,29,男子ダブルスカル,予選C組,05/22 12:24,2,富山国際大学A,01:42.88,03:37.53,05:20.11,07:07.52,4,,
2015,全日本軽量級選手権,29,男子ダブルスカル,予選C組,05/22 12:24,3,東海大学A,01:44.68,03:38.83,05:28.30,07:17.75,2,,
2015,全日本軽量級選手権,29,男子ダブルスカル,予選C組,05/22 12:24,4,成城大学,01:52.86,03:52.72,05:52.36,07:49.06,3,,
2015,全日本軽量級選手権,29,男子ダブルスカル,予選C組,05/22 12:24,0,,,,,,1,,
2015,全日本軽量級選手権,29,男子ダブルスカル,予選C組,05/22 12:24,0,,,,,,6,,
2015,全日本軽量級選手権,30,男子ダブルスカル,予選D組,05/22 12:32,1,東京経済大学,01:38.34,03:24.60,05:12.42,06:58.83,4,→Semi-Final,
2015,全日本軽量級選手権,30,男子ダブルスカル,予選D組,05/22 12:32,2,中央大学A,01:37.14,03:21.71,05:09.98,07:01.35,2,,
2015,全日本軽量級選手権,30,男子ダブルスカル,予選D組,05/22 12:32,3,警視庁,01:44.17,03:34.70,05:27.36,07:20.68,5,,
2015,全日本軽量級選手権,30,男子ダブルスカル,予選D組,05/22 12:32,4,早稲田大学,01:50.54,03:47.47,05:45.40,07:43.15,3,,
2015,全日本軽量級選手権,30,男子ダブルスカル,予選D組,05/22 12:32,0,,,,,,1,,
2015,全日本軽量級選手権,30,男子ダブルスカル,予選D組,05/22 12:32,0,,,,,,6,,
2015,全日本軽量級選手権,31,男子ダブルスカル,予選E組,05/22 12:40,1,一橋大学A,01:41.16,03:28.43,05:18.61,07:09.99,4,→Semi-Final,
2015,全日本軽量級選手権,31,男子ダブルスカル,予選E組,05/22 12:40,2,仙台大学,01:46.22,03:34.86,05:22.53,07:11.00,2,,
2015,全日本軽量級選手権,31,男子ダブルスカル,予選E組,05/22 12:40,3,日本体育大学,01:42.05,03:32.39,05:28.93,07:29.48,5,,
2015,全日本軽量級選手権,31,男子ダブルスカル,予選E組,05/22 12:40,4,慶應義塾大学B,01:47.91,03:41.17,05:38.71,07:33.82,3,,
2015,全日本軽量級選手権,31,男子ダブルスカル,予選E組,05/22 12:40,0,,,,,,1,,
